time,north,up,east,speed,x,y,z
6.659999999999946,4861.257373743029,2073.6019678475204,1.995665936892371,667.2242276004857,1.995665936892371,4861.257373743029,2073.6019678475204
6.6799999999999455,4873.737863875854,2078.3081541305605,2.0064934749599757,666.60854272939,2.0064934749599757,4873.737863875854,2078.3081541305605
6.699999999999945,4886.208121243887,2083.0066041665573,2.0173444276925614,665.9938532558874,2.0173444276925614,4886.208121243887,2083.0066041665573
6.719999999999945,4898.66816249786,2087.697327365173,2.028218757250053,665.3801571884028,2.028218757250053,4898.66816249786,2087.697327365173
6.739999999999944,4911.118004253477,2092.380333115202,2.039116425871928,664.7674525391354,2.039116425871928,4911.118004253477,2092.380333115202
6.759999999999944,4923.557663091479,2097.055630784616,2.0500373958770743,664.1557373240635,2.0500373958770743,4923.557663091479,2097.055630784616
6.779999999999943,4935.9871555577065,2101.723229720604,2.060981629663656,663.5450095629476,2.060981629663656,4935.9871555577065,2101.723229720604
6.799999999999943,4948.406498163159,2106.3831392496195,2.0719490897089687,662.9352672793342,2.0719490897089687,4948.406498163159,2106.3831392496195
6.8199999999999426,4960.815707384061,2111.03536867742,2.0829397385693063,662.3265085005585,2.0829397385693063,4960.815707384061,2111.03536867742
6.839999999999942,4973.214799661921,2115.679927289113,2.0939535388798163,661.7187312577477,2.0939535388798163,4973.214799661921,2115.679927289113
6.859999999999942,4985.603791403592,2120.3168243491973,2.1049904533543633,661.1119335858242,2.1049904533543633,4985.603791403592,2120.3168243491973
6.879999999999941,4997.982698981342,2124.946069101608,2.1160504447853885,660.5061135235089,2.1160504447853885,4997.982698981342,2124.946069101608
6.899999999999941,5010.351538732906,2129.5676707697576,2.1271334760437695,659.9012691133228,2.1271334760437695,5010.351538732906,2129.5676707697576
6.91999999999994,5022.710326961556,2134.181638556581,2.13823951007868,659.2973984015904,2.13823951007868,5022.710326961556,2134.181638556581
6.93999999999994,5035.059079936162,2138.787981644579,2.1493685099174504,658.6944994384423,2.1493685099174504,5035.059079936162,2138.787981644579
6.95999999999994,5047.397813891251,2143.3867091958587,2.160520438665426,658.0925702778175,2.160520438665426,5047.397813891251,2143.3867091958587
6.979999999999939,5059.726545027073,2147.9778303521803,2.1716952595058285,657.491608977465,2.1716952595058285,5059.726545027073,2147.9778303521803
6.999999999999939,5072.045289509666,2152.561354234998,2.1828929356996127,656.8916135989473,2.1828929356996127,5072.045289509666,2152.561354234998
7.019999999999938,5084.354063470911,2157.137289945503,2.194113430585328,656.2925822076407,2.194113430585328,5084.354063470911,2157.137289945503
7.039999999999938,5096.652883008603,2161.705646564669,2.205356707578976,655.6945128727391,2.205356707578976,5096.652883008603,2161.705646564669
7.059999999999937,5108.941764186508,2166.2664331532933,2.2166227301738695,655.0974036672542,2.2166227301738695,5108.941764186508,2166.2664331532933
7.079999999999937,5121.220723034432,2170.8196587520397,2.227911461940492,654.5012526680183,2.227911461940492,5121.220723034432,2170.8196587520397
7.099999999999937,5133.489775548277,2175.3653323814833,2.239222866526356,653.9060579556849,2.239222866526356,5133.489775548277,2175.3653323814833
7.119999999999936,5145.7489376901085,2179.903463042153,2.250556907655861,653.3118176147314,2.250556907655861,5145.7489376901085,2179.903463042153
7.139999999999936,5157.998225388218,2184.4340597145733,2.261913549130153,652.718529733459,2.261913549130153,5157.998225388218,2184.4340597145733
7.159999999999935,5170.237654537184,2188.9571313593096,2.2732927548269823,652.1261924039953,2.2732927548269823,5170.237654537184,2188.9571313593096
7.179999999999935,5182.467240997939,2193.47268691701,2.2846944887005605,651.5348037222948,2.2846944887005605,5182.467240997939,2193.47268691701
7.1999999999999345,5194.687000597828,2197.980735308448,2.296118714781421,650.9443617881395,2.296118714781421,5194.687000597828,2197.980735308448
7.219999999999934,5206.896949130674,2202.481285434567,2.3075653971762757,650.3548647051408,2.3075653971762757,5206.896949130674,2202.481285434567
7.239999999999934,5219.097102356844,2206.9743461765215,2.3190345000678727,649.7663105807397,2.3190345000678727,5219.097102356844,2206.9743461765215
7.259999999999933,5231.2874760033055,2211.4599263957216,2.330525987714855,649.1786975262075,2.330525987714855,5231.2874760033055,2211.4599263957216
7.279999999999933,5243.468085763698,2215.9380349338758,2.3420398244516174,648.5920236566469,2.3420398244516174,5243.468085763698,2215.9380349338758
7.299999999999932,5255.638947298388,2220.4086806130326,2.3535759746881655,648.0062870909921,2.3535759746881655,5255.638947298388,2220.4086806130326
7.319999999999932,5267.800076234539,2224.8718722356257,2.3651344029099715,647.421485952009,2.3651344029099715,5267.800076234539,2224.8718722356257
7.3399999999999315,5279.951488166172,2229.3276185845148,2.376715073677834,646.8376183662962,2.376715073677834,5279.951488166172,2229.3276185845148
7.359999999999931,5292.093198654227,2233.77592842303,2.3883179516277333,646.2546824642848,2.3883179516277333,5292.093198654227,2233.77592842303
7.379999999999931,5304.225223226633,2238.2168104950138,2.3999430014706906,645.6726763802386,2.3999430014706906,5304.225223226633,2238.2168104950138
7.39999999999993,5316.347577378361,2242.650273524864,2.411590187992625,645.0915982522541,2.411590187992625,5316.347577378361,2242.650273524864
7.41999999999993,5328.460276571499,2247.0763262175774,2.42325947605421,644.5114462222606,2.42325947605421,5328.460276571499,2247.0763262175774
7.439999999999929,5340.5633362353055,2251.494977258791,2.4349508305907324,643.9322184360199,2.4349508305907324,5340.5633362353055,2251.494977258791
7.459999999999929,5352.65677176628,2255.906235314827,2.446664216611948,643.3539130431258,2.446664216611948,5352.65677176628,2255.906235314827
7.4799999999999285,5364.740598528223,2260.310109032733,2.4583995992019396,642.7765281970043,2.4583995992019396,5364.740598528223,2260.310109032733
7.499999999999928,5376.8148318523,2264.7066070403275,2.4701569435189747,642.2000620549129,2.4701569435189747,5376.8148318523,2264.7066070403275
7.519999999999928,5388.879487037105,2269.0957379462398,2.4819362147953616,641.6245127779401,2.4819362147953616,5388.879487037105,2269.0957379462398
7.539999999999927,5400.934579348725,2273.4775103399543,2.4937373783373076,641.049878531005,2.4937373783373076,5400.934579348725,2273.4775103399543
7.559999999999927,5412.980124020802,2277.851932791853,2.505560399524775,640.4761574828559,2.505560399524775,5412.980124020802,2277.851932791853
7.579999999999926,5425.016136254597,2282.2190138532574,2.5174052438113397,639.9033478060707,2.5174052438113397,5425.016136254597,2282.2190138532574
7.599999999999926,5437.042631219054,2286.578762056472,2.529271876724047,639.3314476770548,2.529271876724047,5437.042631219054,2286.578762056472
7.6199999999999255,5449.059624050864,2290.9311859148256,2.54116026386327,638.7604552760412,2.54116026386327,5449.059624050864,2290.9311859148256
7.639999999999925,5461.067129854526,2295.2762939227155,2.553070370902565,638.1903687870885,2.553070370902565,5461.067129854526,2295.2762939227155
7.659999999999925,5473.065163702414,2299.614094555648,2.56500216358853,637.6211863980808,2.56500216358853,5473.065163702414,2299.614094555648
7.679999999999924,5485.053740634837,2303.9445962702825,2.5769556077406612,637.0529063007257,2.5769556077406612,5485.053740634837,2303.9445962702825
7.699999999999924,5497.032875660105,2308.2678075044723,2.5889306692512104,636.4855266905535,2.5889306692512104,5497.032875660105,2308.2678075044723
7.719999999999923,5509.002583754591,2312.583736677309,2.600927314085042,635.9190457669158,2.600927314085042,5509.002583754591,2312.583736677309
7.739999999999923,5520.962879862796,2316.8923921891624,2.6129455082794895,635.3534617329835,2.6129455082794895,5520.962879862796,2316.8923921891624
